"MAKEID","MODELID","YEARID","ODSMAKEID","ODSMODELID","ODSYEARID"
"20000005","20001387","20002713","20005","20442","20179"
"20000005","20001388","20002674","20005","20443","20140"
"20000005","20001388","20002675","20005","20443","20141"
"20000005","20001388","20002730","20005","20443","20196"
"20000005","20001389","20002673","20005","20444","20139"
"20000005","20001389","20002674","20005","20444","20140"
"20000005","20001389","20002675","20005","20444","20141"
"20000005","20001389","20002679","20005","20444","20145"
"20000005","20001389","20002729","20005","20444","20195"
"20000005","20001389","20002730","20005","20444","20196"
"20000005","20001389","20002734","20005","20444","20200"
"20000005","20001389","20002735","20005","20444","20201"
"20000005","20001389","20002736","20005","20444","27381"
"20000005","20001389","20002737","20005","20444","34923"
"20000005","20001389","20002738","20005","20444","39723"
"20000005","20001389","20002739","20005","20444","47272"
"20000005","20001389","20002740","20005","20444","51683"
"20000005","20001389","20002741","20005","20444","56007"
"20000005","20001389","20002742","20005","20444","58487"
"20000005","20001390","20002679","20005","20445","20145"
"20000005","20001390","20002734","20005","20445","20200"
"20000005","20001390","20002735","20005","20445","20201"
"20000005","20001390","20002736","20005","20445","27381"
"20000005","20001390","20002737","20005","20445","34923"
"20000005","20001390","20002738","20005","20445","39723"
"20000005","20001390","20002739","20005","20445","47272"
"20000005","20001390","20002740","20005","20445","51683"
"20000005","20001390","20002741","20005","20445","56007"
"20000005","20001399","20002651","20005","20454","20117"
"20000005","20001399","20002652","20005","20454","20118"
"20000005","20001399","20002653","20005","20454","20119"
"20000005","20001399","20002654","20005","20454","20120"
"20000005","20001399","20002655","20005","20454","20121"
"20000005","20001399","20002707","20005","20454","20173"
"20000005","20001399","20002708","20005","20454","20174"
"20000005","20001399","20002709","20005","20454","20175"
"20000005","20001399","20002710","20005","20454","20176"
"20000005","20001401","20002653","20005","20456","20119"
"20000005","20001401","20002654","20005","20456","20120"
"20000005","20001401","20002655","20005","20456","20121"
"20000005","20001401","20002709","20005","20456","20175"
"20000005","20001401","20002710","20005","20456","20176"
"20000005","20001415","20002670","20005","20470","20136"
"20000005","20001415","20002671","20005","20470","20137"
"20000005","20001415","20002672","20005","20470","20138"
"20000005","20001415","20002676","20005","20470","20142"
"20000005","20001415","20002677","20005","20470","20143"
"20000005","20001415","20002678","20005","20470","20144"
"20000005","20001415","20002725","20005","20470","20191"
"20000005","20001415","20002726","20005","20470","20192"
"20000005","20001415","20002727","20005","20470","20193"
"20000005","20001415","20002728","20005","20470","20194"
"20000005","20001415","20002731","20005","20470","20197"
"20000005","20001415","20002732","20005","20470","20198"
"20000005","20001415","20002733","20005","20470","20199"
"20000005","20001415","20002734","20005","20470","20200"
"20000005","20001416","30031936","20005","20471","30031936"
"20000005","20001416","35797618","20005","20471","35797618"
"20000005","20001420","20002667","20005","20475","20133"
"20000005","20001420","20002722","20005","20475","20188"
"20000005","20001426","20002677","20005","20481","20143"
"20000005","20001426","20002733","20005","20481","20199"
"20000005","20001430","20002652","20005","20485","20118"
"20000005","20001430","20002653","20005","20485","20119"
"20000005","20001430","20002654","20005","20485","20120"
"20000005","20001430","20002655","20005","20485","20121"
"20000005","20001430","20002708","20005","20485","20174"
"20000005","20001430","20002709","20005","20485","20175"
"20000005","20001430","20002710","20005","20485","20176"
"20000005","20001430","20002711","20005","20485","20177"
"20000005","20001432","20002678","20005","20487","20144"
"20000005","20001432","20002679","20005","20487","20145"
"20000005","20001432","20002734","20005","20487","20200"
"20000005","20001432","20002735","20005","20487","20201"
"20000005","20001432","20002736","20005","20487","27381"
"20000005","20001432","20002737","20005","20487","34923"
"20000005","20001432","20002738","20005","20487","39723"
"20000005","20001432","20002739","20005","20487","47272"
"20000005","20001432","20002740","20005","20487","51683"
"20000005","20001432","20002741","20005","20487","56007"
"20000005","20001432","20002742","20005","20487","58487"
"20000005","20001433","20002653","20005","20488","20119"
"20000005","20001433","20002654","20005","20488","20120"
"20000005","20001433","20002655","20005","20488","20121"
"20000005","20001433","20002709","20005","20488","20175"
"20000005","20001433","20002710","20005","20488","20176"
"20000005","20001439","20002668","20005","20494","20134"
"20000005","20001439","20002723","20005","20494","20189"
"20000005","20001440","20002654","20005","20495","20120"
"20000005","20001440","20002655","20005","20495","20121"
"20000005","20001440","20002709","20005","20495","20175"
"20000005","20001440","20002710","20005","20495","20176"
"20000005","20001441","20002665","20005","20496","20131"
"20000005","20001441","20002666","20005","20496","20132"
"20000005","20001441","20002667","20005","20496","20133"
"20000005","20001441","20002668","20005","20496","20134"
"20000005","20001441","20002669","20005","20496","20135"
"20000005","20001441","20002674","20005","20496","20140"
"20000005","20001441","20002675","20005","20496","20141"
"20000005","20001441","20002679","20005","20496","20145"
"20000005","20001441","20002720","20005","20496","20186"
"20000005","20001441","20002721","20005","20496","20187"
"20000005","20001441","20002722","20005","20496","20188"
"20000005","20001441","20002723","20005","20496","20189"
"20000005","20001441","20002724","20005","20496","20190"
"20000005","20001441","20002729","20005","20496","20195"
"20000005","20001441","20002730","20005","20496","20196"
"20000005","20001441","20002735","20005","20496","20201"
"20000005","20001441","20002736","20005","20496","27381"
"20000005","20001441","20002737","20005","20496","34923"
"20000005","20001441","20002738","20005","20496","39723"
"20000005","20001441","20002739","20005","20496","47272"
"20000005","20001441","20002740","20005","20496","51683"
"20000005","20001441","20002741","20005","20496","56007"
"20000005","20001441","20002742","20005","20496","58487"
"20000005","20001443","20002663","20005","20498","20129"
"20000005","20001443","20002664","20005","20498","20130"
"20000005","20001443","20002672","20005","20498","20138"
"20000005","20001443","20002676","20005","20498","20142"
"20000005","20001443","20002677","20005","20498","20143"
"20000005","20001443","20002678","20005","20498","20144"
"20000005","20001443","20002718","20005","20498","20184"
"20000005","20001443","20002719","20005","20498","20185"
"20000005","20001443","20002728","20005","20498","20194"
"20000005","20001443","20002731","20005","20498","20197"
"20000005","20001443","20002732","20005","20498","20198"
"20000005","20001443","20002733","20005","20498","20199"
"20000005","20001443","20002734","20005","20498","20200"
"20000005","20001443","30031936","20005","20498","30031936"
"20000005","20001443","35797618","20005","20498","35797618"
"20000005","20001445","20002668","20005","20500","20134"
"20000005","20001445","20002669","20005","20500","20135"
"20000005","20001445","20002670","20005","20500","20136"
"20000005","20001445","20002671","20005","20500","20137"
"20000005","20001445","20002679","20005","20500","20145"
"20000005","20001445","20002723","20005","20500","20189"
"20000005","20001445","20002724","20005","20500","20190"
"20000005","20001445","20002725","20005","20500","20191"
"20000005","20001445","20002726","20005","20500","20192"
"20000005","20001445","20002727","20005","20500","20193"
"20000005","20001445","20002735","20005","20500","20201"
"20000005","20001445","20002736","20005","20500","27381"
"20000005","20001445","20002737","20005","20500","34923"
"20000005","20001445","20002738","20005","20500","39723"
"20000005","20001445","20002739","20005","20500","47272"
"20000005","20001445","20002740","20005","20500","51683"
"20000005","20001445","20002741","20005","20500","56007"
"20000005","20001445","20002742","20005","20500","58487"
"20000005","20001447","20002672","20005","20502","20138"
"20000005","20001447","20002674","20005","20502","20140"
"20000005","20001447","20002675","20005","20502","20141"
"20000005","20001447","20002676","20005","20502","20142"
"20000005","20001447","20002728","20005","20502","20194"
"20000005","20001447","20002729","20005","20502","20195"
"20000005","20001447","20002730","20005","20502","20196"
"20000005","20001447","20002731","20005","20502","20197"
"20000005","20001447","20002732","20005","20502","20198"
"20000005","20001447","30031936","20005","20502","30031936"
"20000005","20001447","35797618","20005","20502","35797618"
"20000005","20001456","20002664","20005","20511","20130"
"20000005","20001456","20002665","20005","20511","20131"
"20000005","20001456","20002666","20005","20511","20132"
"20000005","20001456","20002667","20005","20511","20133"
"20000005","20001456","20002720","20005","20511","20186"
"20000005","20001456","20002721","20005","20511","20187"
"20000005","20001456","20002722","20005","20511","20188"
"20000005","20001458","20002738","20005","20513","39723"
"20000005","20001458","20002739","20005","20513","47272"
"20000005","20001458","20002740","20005","20513","51683"
"20000005","20001458","20002741","20005","20513","56007"
"20000005","20001458","20002742","20005","20513","58487"
"20000005","20001458","30031936","20005","20513","30031936"
"20000005","20001458","35797618","20005","20513","35797618"
"20000005","20001460","20002678","20005","20515","20144"
"20000005","20001460","20002679","20005","20515","20145"
"20000005","20001460","20002734","20005","20515","20200"
"20000005","20001460","20002735","20005","20515","20201"
"20000005","20001460","20002736","20005","20515","27381"
"20000005","20001460","20002738","20005","20515","39723"
"20000005","20001460","20002739","20005","20515","47272"
"20000005","20001460","20002740","20005","20515","51683"
"20000005","20001460","20002741","20005","20515","56007"
